player_id,player_name,age,position,team,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_million_eur,overall_rating,potential,rating_last_season,injury_days_per_season,monthly_salary_k_eur,nationality,tactical_profile,contract_years_remaining,expected_transfer_fee_million_eur,agent_fee_million_eur,xG,xA,market_value_next_season_million_eur,goals_per90,assists_per90,value_efficiency,potential_upside,disciplinary_index
118,Daniel Torres,20,Midfielder,Porto,34,3082,11,5,2,1,62.5,78,81,73,0,521.7,France,Advanced Playmaker,4,70.85,5.99,13.57,2.4,64.38,0.3212199870214146,0.1460090850097339,0.256,3,5
119,Jude Martínez,22,Defender,Arsenal,20,1823,4,0,7,0,62.56,85,95,85,17,831.7,Germany,Overlapping Fullback,5,81.27,6.13,2.85,-0.19,66.69,0.1974766867800329,0.0,0.0639386189258312,10,7
120,Rafael González,19,Midfielder,Manchester City,28,2600,0,8,1,0,46.66,71,76,66,3,473.4,Argentina,Box-to-Box,4,65.6,5.15,-0.28,5.9,48.71,0.0,0.2769230769230769,0.1714530647235319,5,1
121,Enzo Bennacer,20,Forward,PSG,23,2123,5,5,1,0,56.31,77,83,74,2,850.0,Germany,Target Forward,5,77.43,3.9,6.53,4.23,59.46,0.2119642016015073,0.2119642016015073,0.1775883502042266,6,1
122,Thiago Rodríguez,26,Forward,Real Madrid,12,1123,4,2,12,0,37.48,63,71,65,0,435.1,England,Target Forward,4,51.95,3.26,2.23,2.17,40.48,0.3205699020480855,0.1602849510240427,0.16008537886873,8,12
123,Karim Ibrahim,22,Goalkeeper,Napoli,25,2260,2,1,8,0,36.33,64,71,65,0,336.2,Serbia,Sweeper Keeper,5,45.72,1.61,3.86,0.88,38.87,0.07964601769911504,0.03982300884955752,0.08257638315441784,7,8
124,Lucas Santos,20,Midfielder,PSG,11,1045,0,1,12,1,30.31,61,68,55,26,518.5,Germany,Deep-Lying Playmaker,2,34.18,1.32,-0.46,0.2,30.86,0.0,0.0861244019138756,0.03299241174529859,7,15
125,Enzo Ramos,34,Midfielder,Real Madrid,26,2425,1,4,4,0,29.13,56,61,55,4,418.0,Germany,Advanced Playmaker,2,40.07,1.55,0.12,2.26,30.35,0.03711340206185567,0.1484536082474227,0.1716443529007896,5,4
126,Pablo Petrović,19,Midfielder,Juventus,30,2778,0,3,5,0,37.88,68,78,70,49,615.6,Italy,Pressing Midfielder,5,42.21,1.4,0.12,2.34,37.96,0.0,0.09719222462203024,0.0791974656810982,10,5
127,Karim García,28,Midfielder,Barcelona,25,2339,1,5,10,0,59.13,82,87,77,14,617.8,Germany,Pressing Midfielder,4,88.91,5.19,1.17,5.06,60.43,0.03847798204360838,0.1923899102180419,0.1014713343480467,5,10
128,Lucas Petrović,22,Midfielder,Benfica,12,1135,1,1,5,0,39.92,69,75,66,23,612.5,Brazil,Deep-Lying Playmaker,2,61.09,6.0,2.02,0.91,40.48,0.07929515418502203,0.07929515418502203,0.0501002004008016,6,5
129,Jude Bennacer,30,Midfielder,PSG,15,1395,0,3,7,0,47.02,75,77,77,33,512.6,Croatia,Deep-Lying Playmaker,2,60.75,4.44,0.11,3.48,44.86,0.0,0.1935483870967742,0.06380263717566992,2,7
130,Jude González,29,Defender,Benfica,26,2340,4,1,8,0,29.82,57,62,52,21,245.5,France,Ball-Playing Defender,3,46.9,3.07,4.22,0.26,30.06,0.1538461538461539,0.03846153846153846,0.1676727028839705,5,8
131,David Torres,32,Midfielder,Porto,33,2979,1,4,10,0,51.76,77,86,79,17,852.6,Serbia,Box-to-Box,4,68.09,6.25,0.15,4.96,54.66,0.03021148036253776,0.1208459214501511,0.09659969088098919,9,10
132,Benjamin Ramos,20,Forward,Manchester City,28,2601,6,1,3,0,47.11,71,76,72,6,558.9,Argentina,Poacher,4,62.43,4.28,5.81,0.67,48.9,0.2076124567474049,0.03460207612456748,0.1485884101040119,5,3
133,Marco Rodríguez,19,Midfielder,RB Leipzig,18,1688,0,4,8,1,38.66,67,70,66,23,542.2,USA,Pressing Midfielder,2,50.28,1.65,0.11,3.19,38.04,0.0,0.2132701421800948,0.1034661148473875,3,11
134,Enzo Ortega,23,Midfielder,RB Leipzig,26,2411,2,3,2,0,51.53,76,86,73,0,496.0,USA,Deep-Lying Playmaker,4,82.21,6.72,3.71,2.67,56.68,0.07465781833264205,0.1119867274989631,0.09703085581214826,10,2
135,Luka Ramos,22,Defender,Atalanta,20,1808,3,0,5,0,44.55,72,79,70,21,711.4,Netherlands,Central Defender,1,65.16,5.09,1.67,0.11,45.8,0.1493362831858407,0.0,0.06734006734006734,7,5
136,Sergio Martínez,23,Midfielder,Inter Milan,11,998,1,0,8,0,43.15,72,82,68,17,409.0,Spain,Pressing Midfielder,3,62.15,2.0,1.7,0.3,46.0,0.09018036072144289,0.0,0.02317497103128621,10,8
137,Lucas Castro,22,Midfielder,Inter Milan,22,1991,5,4,11,0,49.58,74,83,69,49,829.4,Croatia,Pressing Midfielder,5,72.78,2.5,5.21,3.84,49.18,0.2260170768458061,0.1808136614766449,0.18152480839048,9,11
138,Pablo Novak,18,Midfielder,Juventus,11,1009,0,2,7,1,44.1,72,78,66,6,509.0,USA,Advanced Playmaker,2,65.53,5.27,0.23,0.19,46.22,0.0,0.178394449950446,0.04535147392290249,6,10
139,Rafael Torres,28,Forward,Juventus,16,1522,7,2,3,1,44.13,68,73,66,24,664.1,Belgium,Poacher,5,63.77,4.1,7.29,1.35,44.22,0.4139290407358738,0.1182654402102497,0.203942895989123,5,6
140,Karim Moreno,23,Midfielder,Juventus,20,1855,3,3,6,0,57.53,80,83,78,0,484.4,USA,Advanced Playmaker,2,90.76,3.22,0.99,3.28,59.26,0.1455525606469003,0.1455525606469003,0.1042934121328003,3,6
141,Diego Hakimi,20,Defender,Napoli,15,1410,1,3,8,0,46.06,73,76,74,19,652.1,Portugal,Central Defender,1,64.18,3.01,0.62,1.43,45.69,0.06382978723404256,0.1914893617021277,0.08684324793747286,3,8
142,Pablo Zieliński,36,Forward,Atalanta,18,1652,7,4,11,0,47.91,71,74,73,42,845.4,USA,Inside Forward,3,76.13,3.13,10.98,3.8,45.32,0.3813559322033899,0.2179176755447942,0.229597161344187,3,11
143,Mateo Flores,28,Midfielder,PSG,32,2945,4,6,0,1,54.73,76,78,75,4,730.7,France,Pressing Midfielder,4,79.99,7.64,3.24,7.12,55.39,0.1222410865874363,0.1833616298811545,0.1827151470856934,2,3
144,Pablo Molina,29,Forward,Napoli,16,1485,4,1,0,0,40.21,67,77,68,20,695.0,USA,Inside Forward,5,50.97,3.15,3.83,1.61,42.62,0.2424242424242424,0.06060606060606061,0.1243471773190749,10,0
145,Alex Novak,21,Midfielder,Borussia Dortmund,12,1089,2,1,12,0,33.38,62,65,57,17,483.4,Italy,Advanced Playmaker,5,48.71,1.51,1.82,1.51,33.25,0.1652892561983471,0.08264462809917356,0.08987417615338525,3,12
146,Alex Zieliński,23,Defender,AC Milan,21,1960,4,0,6,0,45.6,72,74,68,16,670.0,Spain,Attacking Fullback,4,54.37,2.17,3.78,-0.25,45.05,0.1836734693877551,0.0,0.08771929824561403,2,6
147,Diego Martínez,20,Forward,Sporting CP,15,1393,0,2,5,0,49.33,76,86,78,0,523.7,Belgium,Inside Forward,4,63.13,2.94,-0.25,3.86,54.26,0.0,0.1292175161521895,0.04054327995134806,10,5
148,Rafael Rodríguez,22,Midfielder,Sporting CP,35,3181,2,3,12,0,41.68,70,72,68,51,486.6,Serbia,Pressing Midfielder,5,50.45,4.89,2.76,5.17,38.26,0.05658597925180761,0.08487896887771142,0.1199616122840691,2,12
149,Bruno Suárez,20,Defender,Napoli,27,2501,4,1,12,0,49.92,75,79,74,15,739.0,Serbia,Ball-Playing Defender,5,69.78,5.94,5.6,0.98,50.42,0.1439424230307877,0.03598560575769692,0.1001602564102564,4,12
150,Diego González,22,Forward,Atalanta,28,2543,8,4,8,0,57.51,77,86,77,14,554.7,England,Inverted Winger,1,87.83,5.35,9.0,2.63,61.08,0.2831301612268974,0.1415650806134487,0.208659363588941,9,8
151,Victor López,21,Midfielder,Arsenal,26,2402,1,5,6,0,43.38,70,71,64,25,547.6,Italy,Box-to-Box,1,65.22,5.26,0.8,1.31,41.64,0.03746877601998334,0.1873438800999167,0.1383125864453665,1,6
152,Mateo Petrović,19,Midfielder,Bayern Munich,35,3168,3,7,1,0,50.98,75,76,76,50,910.6,Ghana,Deep-Lying Playmaker,4,68.11,3.41,1.82,4.94,46.39,0.08522727272727272,0.1988636363636364,0.1961553550411926,1,1
153,Thiago Ramírez,28,Midfielder,Napoli,20,1846,1,2,6,0,40.57,69,78,69,22,589.7,Argentina,Advanced Playmaker,1,51.68,2.2,0.21,2.29,42.44,0.04875406283856987,0.09750812567713975,0.07394626571358147,9,6
154,Daniel Rodríguez,20,Defender,Juventus,16,1522,1,1,7,0,52.1,78,87,74,0,693.9,Italy,Ball-Playing Defender,1,78.76,3.73,1.48,-0.07,56.79,0.05913272010512483,0.05913272010512483,0.03838771593090211,9,7
155,Nico Ibrahim,21,Defender,Barcelona,22,2017,1,1,9,0,59.3,84,85,83,18,596.6,Portugal,Ball-Playing Defender,4,68.22,2.21,1.5,0.96,57.76,0.04462072384729797,0.04462072384729797,0.03372681281618887,1,9
156,David Ortega,23,Midfielder,RB Leipzig,27,2510,0,4,3,0,45.23,74,75,74,56,589.8,Croatia,Advanced Playmaker,3,56.29,4.9,0.04,3.63,40.62,0.0,0.1434262948207171,0.08843687817820031,1,3
157,Mateo Moreno,23,Defender,Ajax,33,3004,4,3,8,0,48.63,74,79,72,40,418.7,USA,Ball-Playing Defender,3,76.56,7.01,3.85,2.36,47.17,0.1198402130492676,0.08988015978695073,0.1439440674480773,5,8
158,Thiago Vargas,21,Defender,AC Milan,33,3049,1,1,6,0,53.72,81,87,77,47,649.1,Portugal,Attacking Fullback,2,67.15,2.88,0.9,1.28,51.89,0.02951787471302066,0.02951787471302066,0.03723008190618019,6,6
159,Alex Moreno,29,Defender,Real Madrid,5,536,0,0,8,0,45.12,75,82,69,35,600.1,Morocco,Attacking Fullback,1,58.39,2.79,-0.52,0.13,45.12,0.0,0.0,0.0,7,8
160,David Ibrahim,18,Midfielder,Inter Milan,12,1080,1,1,0,0,60.2,84,94,86,0,1007.5,USA,Advanced Playmaker,3,71.88,5.99,1.17,1.06,66.22,0.08333333333333333,0.08333333333333333,0.03322259136212624,10,0
161,Victor Zieliński,23,Forward,AC Milan,4,362,0,2,3,1,45.43,74,76,69,28,778.9,Croatia,Target Forward,4,65.77,5.21,0.41,1.71,43.79,0.0,0.4972375690607735,0.04402377283733216,2,6
162,David Vargas,34,Midfielder,RB Leipzig,32,2957,6,2,5,0,45.78,70,76,64,21,770.4,Italy,Deep-Lying Playmaker,3,61.02,5.26,4.73,1.74,46.6,0.1826175177544809,0.0608725059181603,0.1747487986020096,6,5
163,Enzo Rodríguez,19,Midfielder,Inter Milan,28,2604,3,4,3,0,57.73,80,81,78,8,781.3,Croatia,Advanced Playmaker,4,80.36,6.46,1.64,2.88,57.38,0.1036866359447005,0.1382488479262673,0.1212541139788672,1,3
164,David Vargas,19,Midfielder,Sporting CP,14,1306,2,3,7,0,48.82,75,81,73,29,763.2,Germany,Deep-Lying Playmaker,2,65.63,5.29,2.66,1.56,48.92,0.1378254211332312,0.2067381316998469,0.1024170421958214,6,7
165,Benjamin Ibrahim,22,Forward,Barcelona,28,2538,7,7,7,0,57.23,76,85,78,14,757.7,Spain,Inverted Winger,2,86.96,3.06,5.33,5.57,60.78,0.2482269503546099,0.2482269503546099,0.2446269439105364,9,7
166,Diego Zieliński,28,Defender,Atalanta,13,1247,1,1,1,0,43.35,72,73,71,25,566.0,USA,Ball-Playing Defender,1,55.77,4.09,2.03,1.32,41.62,0.07217321571772253,0.07217321571772253,0.0461361014994233,1,1
167,Diego Flores,26,Midfielder,PSG,22,1984,1,6,0,0,56.93,80,85,74,16,1011.9,Brazil,Box-to-Box,5,63.11,5.49,2.62,4.42,57.95,0.04536290322580645,0.2721774193548387,0.1229580186193571,5,0
168,Karim Ortega,28,Forward,AC Milan,12,1086,2,0,9,0,43.61,71,77,69,0,695.6,Portugal,Target Forward,1,49.69,4.83,1.72,1.17,46.23,0.1657458563535912,0.0,0.04586104104563174,6,9
169,Sergio Hernández,18,Midfielder,Real Madrid,32,2961,2,2,12,0,45.86,73,80,69,27,539.8,USA,Pressing Midfielder,3,61.36,4.58,3.25,1.74,46.59,0.060790273556231,0.060790273556231,0.08722197993894462,7,12
170,Gavi Fernandes,28,Midfielder,Real Madrid,7,690,0,0,8,1,39.63,70,74,69,24,674.2,Netherlands,Box-to-Box,2,57.31,3.99,-0.62,-0.06,39.31,0.0,0.0,0.0,4,11
171,João Santos,18,Defender,PSG,17,1588,2,1,0,1,53.11,79,89,79,22,824.4,Portugal,Overlapping Fullback,5,77.35,4.48,1.56,1.81,56.08,0.1133501259445844,0.05667506297229219,0.0564865373752589,10,3
172,Jude Jović,25,Midfielder,Real Madrid,9,873,0,1,12,1,25.11,55,57,49,14,388.1,Croatia,Pressing Midfielder,3,31.96,1.18,-0.04,0.94,24.91,0.0,0.1030927835051546,0.03982477100756671,2,15
173,Diego Ortega,21,Forward,Porto,15,1419,6,1,12,2,41.05,66,74,65,13,474.5,England,Target Forward,2,64.47,3.88,5.96,1.05,43.27,0.3805496828752643,0.06342494714587738,0.1705237515225335,8,18
174,Enzo Suárez,18,Defender,Benfica,7,636,1,0,4,0,45.98,74,77,70,9,513.4,Netherlands,Ball-Playing Defender,2,53.03,1.61,0.43,-0.32,46.53,0.1415094339622641,0.0,0.02174858634188778,3,4
175,Nico Ramos,22,Forward,RB Leipzig,22,2065,4,1,7,0,39.35,66,75,62,15,355.4,Nigeria,Poacher,3,45.05,3.1,5.92,1.96,41.71,0.1743341404358354,0.04358353510895884,0.1270648030495553,9,7
176,Enzo López,26,Midfielder,Atalanta,7,646,0,0,11,1,50.7,78,82,72,0,491.6,Argentina,Box-to-Box,2,65.42,2.6,-0.52,-0.4,52.73,0.0,0.0,0.0,4,14
177,Nico Ramos,25,Midfielder,Inter Milan,22,2024,1,2,4,0,35.28,64,66,61,17,371.0,Morocco,Box-to-Box,2,43.16,3.18,0.72,1.46,34.79,0.04446640316205534,0.08893280632411067,0.08503401360544217,2,4
178,Pablo Ramos,18,Forward,Bayern Munich,21,1920,7,2,5,0,49.3,72,79,69,14,611.4,Belgium,Target Forward,5,64.84,5.68,5.31,1.41,51.37,0.328125,0.09375,0.1825557809330629,7,5
179,Andrés Novak,27,Defender,AC Milan,12,1122,1,0,7,0,41.61,71,78,68,24,454.2,Croatia,Overlapping Fullback,3,60.23,3.88,0.09,-0.12,42.53,0.08021390374331551,0.0,0.02403268445085316,7,7
180,Thiago Silva,29,Defender,Sporting CP,21,1909,1,1,5,0,47.03,74,84,73,0,654.8,Italy,Overlapping Fullback,3,64.56,5.02,1.33,0.04,51.73,0.04714510214772132,0.04714510214772132,0.0425260472039124,10,5
181,Sergio Flores,27,Defender,Porto,6,583,0,0,12,0,44.88,74,82,74,15,643.3,England,Overlapping Fullback,5,54.8,4.17,-0.51,-0.47,47.12,0.0,0.0,0.0,8,12
182,Ousmane Molina,21,Midfielder,Real Madrid,21,1941,0,4,8,0,47.22,75,82,69,41,395.1,Brazil,Advanced Playmaker,3,74.81,5.92,-0.51,3.01,46.65,0.0,0.1854714064914992,0.08470986869970351,7,8
183,Gavi Pérez,27,Forward,Napoli,31,2809,8,8,0,0,45.85,66,73,63,33,809.6,Portugal,Inverted Winger,3,60.3,1.85,8.66,10.49,46.03,0.2563189747241011,0.2563189747241011,0.3489640130861505,7,0
184,João Martínez,26,Midfielder,Bayern Munich,34,3083,3,3,9,0,56.21,79,82,76,0,1010.5,Serbia,Deep-Lying Playmaker,3,75.4,3.82,4.37,4.5,57.9,0.08757703535517354,0.08757703535517354,0.1067425724959972,3,9
185,Enzo Fernandes,23,Midfielder,Manchester City,12,1147,0,1,8,0,50.55,78,86,79,15,625.9,Spain,Deep-Lying Playmaker,1,73.22,3.83,0.32,1.35,53.08,0.0,0.07846556233653008,0.01978239366963403,8,8
186,Jude Novak,20,Midfielder,Porto,10,973,1,1,11,0,47.03,74,77,68,0,451.6,Germany,Advanced Playmaker,4,64.9,6.3,1.34,0.54,48.44,0.09249743062692703,0.09249743062692703,0.0425260472039124,3,11
187,Sergio Novak,27,Midfielder,Real Madrid,31,2815,0,6,3,0,51.23,76,83,72,10,412.1,Brazil,Advanced Playmaker,3,61.86,3.06,0.53,5.26,53.79,0.0,0.1918294849023091,0.1171188756587937,7,3
188,Victor Ortega,19,Midfielder,Manchester City,24,2174,4,3,1,0,50.28,74,82,68,7,887.9,Serbia,Deep-Lying Playmaker,4,63.19,3.61,3.58,3.96,53.6,0.1655933762649494,0.1241950321987121,0.1392203659506762,8,1
189,Pedro Hernández,21,Midfielder,Benfica,33,3059,4,4,11,0,48.8,72,82,73,0,718.4,Argentina,Pressing Midfielder,4,61.32,2.86,5.06,6.13,53.68,0.1176855181431841,0.1176855181431841,0.1639344262295082,10,11
190,Thiago Hernández,23,Midfielder,Atalanta,29,2654,5,3,6,0,56.78,80,88,74,47,848.0,Belgium,Advanced Playmaker,2,80.78,8.08,5.27,1.87,55.99,0.1695553880934439,0.1017332328560663,0.1408946812257837,8,6
191,Thiago Castro,21,Forward,Atalanta,23,2147,8,5,9,0,52.96,73,79,75,17,680.3,Ghana,Inverted Winger,4,63.42,3.61,7.66,5.4,54.34,0.3353516534699581,0.2095947834187238,0.2454682779456193,6,9
192,Jude Molina,23,Defender,Borussia Dortmund,23,2118,3,0,7,0,47.88,74,84,76,3,764.1,Germany,Overlapping Fullback,5,57.95,1.87,1.92,-0.05,52.38,0.1274787535410765,0.0,0.06265664160401002,10,7
193,Thiago Jović,18,Defender,Barcelona,25,2328,2,2,8,0,42.48,69,79,70,0,453.6,Morocco,Central Defender,4,58.26,5.79,2.11,0.9,46.73,0.07731958762886598,0.07731958762886598,0.09416195856873824,10,8
194,Samuel Martínez,21,Forward,AC Milan,33,2977,7,5,12,0,42.46,65,66,60,27,451.3,Italy,Target Forward,5,65.01,2.35,9.52,4.41,40.59,0.2116224386966745,0.1511588847833389,0.2826189354686764,1,12
195,Nico Molina,27,Midfielder,PSG,10,979,1,1,9,0,42.8,72,76,71,36,687.1,Croatia,Deep-Lying Playmaker,3,59.28,3.99,1.52,1.28,41.43,0.09193054136874361,0.09193054136874361,0.04672897196261683,4,9
196,Lucas Diallo,19,Midfielder,Bayern Munich,26,2407,2,1,10,0,48.03,75,78,71,21,825.5,Portugal,Advanced Playmaker,3,76.67,6.95,0.99,1.59,47.45,0.07478188616535106,0.03739094308267553,0.06246096189881324,3,10
197,Ousmane Hakimi,29,Defender,Real Madrid,34,3069,1,2,6,0,45.31,73,83,71,22,646.9,Nigeria,Attacking Fullback,3,58.34,2.06,1.15,3.37,47.85,0.02932551319648094,0.05865102639296187,0.06621054954756124,10,6
198,Ousmane Molina,19,Midfielder,Porto,25,2299,1,3,5,0,36.76,65,67,60,21,527.4,Italy,Pressing Midfielder,2,53.25,4.77,-0.02,3.78,35.95,0.039147455415398,0.117442366246194,0.1088139281828074,2,5
199,Diego Petrović,28,Midfielder,Barcelona,18,1622,0,3,4,0,42.13,70,80,70,10,575.6,France,Box-to-Box,4,56.57,3.06,0.01,1.78,45.5,0.0,0.1664611590628853,0.07120816520294326,10,4
200,Enzo Hernández,36,Forward,Juventus,10,947,4,1,7,0,44.96,71,78,70,17,807.3,England,Target Forward,3,69.9,6.41,1.91,1.68,46.58,0.3801478352692714,0.09503695881731784,0.1112099644128114,7,7
201,João Diallo,21,Forward,Manchester City,33,3021,12,5,10,0,48.11,67,74,65,38,734.2,Spain,Inside Forward,4,71.09,4.27,8.55,3.1,47.82,0.3574975173783515,0.1489572989076465,0.353356890459364,7,10
202,Samuel Flores,29,Forward,Bayern Munich,30,2731,9,7,3,0,57.38,75,83,77,18,463.7,USA,Poacher,2,72.98,2.81,13.92,9.04,59.9,0.2965946539729037,0.230684730867814,0.2788428023701638,8,3
203,Pablo Ibrahim,27,Midfielder,Bayern Munich,7,719,2,2,1,0,37.9,66,71,66,24,448.3,England,Box-to-Box,5,57.1,5.21,2.52,2.7,37.98,0.2503477051460362,0.2503477051460362,0.1055408970976253,5,1
204,Pedro Rodríguez,23,Midfielder,Manchester City,23,2102,3,4,5,0,43.77,69,72,65,14,619.8,Nigeria,Deep-Lying Playmaker,4,57.83,2.61,2.33,6.61,43.86,0.1284490960989534,0.1712654614652712,0.1599268905643134,3,5
205,Antoine Diallo,23,Forward,Arsenal,9,872,4,1,3,0,45.36,71,73,70,9,613.9,Belgium,Inside Forward,5,63.5,4.61,3.26,1.36,45.45,0.4128440366972477,0.1032110091743119,0.1102292768959436,2,3
206,Nico García,20,Midfielder,Napoli,11,1072,0,3,11,0,47.22,75,76,74,29,611.4,Spain,Deep-Lying Playmaker,3,54.6,3.55,0.38,3.12,44.95,0.0,0.251865671641791,0.06353240152477764,1,11
207,João Silva,23,Forward,Juventus,29,2628,7,6,6,0,50.51,71,74,66,14,886.2,Italy,Poacher,1,75.02,2.34,7.16,9.99,50.61,0.2397260273972603,0.2054794520547945,0.2573747772718274,3,6
208,Thiago Ramos,31,Defender,Bayern Munich,21,1930,2,2,8,0,41.68,69,78,65,16,510.0,Netherlands,Ball-Playing Defender,3,54.23,4.06,3.17,1.34,44.1,0.09326424870466322,0.09326424870466322,0.09596928982725528,9,8
209,Pablo García,18,Forward,Borussia Dortmund,12,1132,4,0,12,0,40.61,67,73,63,0,563.0,Ghana,Inside Forward,1,60.17,4.54,3.63,-0.03,43.05,0.3180212014134275,0.0,0.09849790691947796,6,12
210,Pedro Silva,18,Forward,Bayern Munich,23,2079,6,4,1,0,58.33,80,90,82,44,647.0,Spain,Inside Forward,4,85.79,7.02,3.88,3.87,59.03,0.2597402597402597,0.1731601731601732,0.1714383679067375,10,1
211,David Hakimi,29,Goalkeeper,Manchester City,27,2442,2,4,8,0,34.91,61,66,61,2,409.1,Spain,Shot Stopper,4,51.49,4.69,2.08,5.54,36.52,0.07371007371007371,0.1474201474201474,0.1718705242050989,5,8
212,Samuel Ortega,21,Forward,PSG,6,561,1,1,4,0,38.71,67,77,68,2,501.7,Serbia,Inside Forward,3,52.47,1.78,-0.12,1.88,42.43,0.160427807486631,0.160427807486631,0.05166623611469905,10,4
213,Marco Vargas,21,Defender,Benfica,29,2650,4,3,10,0,56.06,79,83,73,19,449.9,Nigeria,Central Defender,2,85.74,2.65,5.78,2.48,56.17,0.1358490566037736,0.1018867924528302,0.1248662147698894,4,10
214,Gavi Jović,24,Defender,Real Madrid,4,444,1,0,8,0,46.78,75,82,74,18,524.8,Serbia,Ball-Playing Defender,5,61.19,4.92,1.24,0.07,48.37,0.2027027027027027,0.0,0.02137665669089354,7,8
215,Enzo Petrović,36,Midfielder,Borussia Dortmund,5,515,0,0,2,0,36.0,66,75,68,6,631.5,Croatia,Box-to-Box,5,40.84,2.55,-0.18,0.32,38.81,0.0,0.0,0.0,9,2
216,Antoine Petrović,36,Midfielder,Inter Milan,20,1811,0,1,3,0,34.58,64,69,63,3,437.1,Portugal,Advanced Playmaker,1,48.27,3.12,-0.21,1.76,36.1,0.0,0.04969630038652677,0.02891844997108155,5,3
217,David Santos,22,Defender,Manchester City,4,397,0,0,3,0,36.16,67,68,64,25,289.8,Italy,Central Defender,4,51.66,4.62,0.11,0.26,34.71,0.0,0.0,0.0,1,3
218,Sergio Hakimi,20,Midfielder,Benfica,6,545,0,0,2,0,46.38,75,77,77,10,798.3,Morocco,Box-to-Box,5,71.83,4.77,-0.89,0.52,46.38,0.0,0.0,0.0,2,2
219,Gavi Bennacer,22,Forward,RB Leipzig,9,846,4,2,10,0,46.85,72,74,74,15,578.6,Nigeria,Target Forward,3,74.12,3.45,4.34,3.04,46.38,0.425531914893617,0.2127659574468085,0.128068303094984,2,10
220,Mohamed Martínez,23,Midfielder,Benfica,13,1256,3,2,1,1,56.58,80,83,81,7,540.6,Italy,Pressing Midfielder,3,66.89,4.19,3.02,0.93,57.49,0.214968152866242,0.143312101910828,0.08837044892188052,3,4
221,Sergio Pérez,23,Midfielder,Benfica,8,791,0,0,1,0,45.92,75,80,77,19,466.1,Nigeria,Box-to-Box,3,70.18,2.83,0.37,-0.69,46.47,0.0,0.0,0.0,5,1
222,Ousmane Novak,19,Forward,Bayern Munich,11,1012,4,1,0,1,45.05,72,80,66,39,697.4,Brazil,Poacher,1,55.18,3.44,5.03,1.05,45.14,0.3557312252964427,0.08893280632411067,0.1109877913429523,8,3
223,Andrés López,29,Defender,Real Madrid,13,1210,1,1,2,0,39.93,68,75,65,0,593.5,Spain,Ball-Playing Defender,2,62.64,2.25,2.55,0.53,42.73,0.0743801652892562,0.0743801652892562,0.05008765339343852,7,2
224,Andrés Flores,33,Defender,Porto,23,2116,1,0,12,0,31.06,61,67,62,15,261.7,USA,Ball-Playing Defender,4,41.33,1.73,0.96,-0.06,31.99,0.04253308128544423,0.0,0.03219575016097875,6,12
225,Nico Ramos,20,Midfielder,AC Milan,11,1007,0,3,5,0,53.88,80,83,78,25,581.8,Belgium,Pressing Midfielder,4,83.07,2.69,0.14,4.37,52.8,0.0,0.2681231380337637,0.05567928730512249,3,5
226,Jude Moreno,21,Defender,Arsenal,25,2262,0,2,0,0,35.33,64,71,64,0,430.8,Nigeria,Attacking Fullback,4,50.22,4.31,-0.38,0.97,37.8,0.0,0.07957559681697612,0.05660911406736485,7,0
227,Jude Silva,35,Midfielder,Juventus,25,2285,4,2,5,1,43.78,69,78,66,6,520.3,France,Pressing Midfielder,5,52.09,2.73,4.28,2.36,47.19,0.1575492341356674,0.0787746170678337,0.1370488807674737,9,8
228,David Fernandes,20,Midfielder,AC Milan,29,2692,0,1,3,1,33.83,64,66,63,18,492.9,Nigeria,Deep-Lying Playmaker,2,41.72,3.64,0.24,0.55,33.29,0.0,0.03343239227340267,0.02955956251847473,2,6
229,Lucas Ortega,21,Forward,Inter Milan,30,2726,7,3,5,0,38.43,62,68,64,20,577.8,USA,Target Forward,2,49.03,3.42,7.98,1.44,39.2,0.2311078503301541,0.09904622157006604,0.2602133749674733,6,5
230,Martin Novak,18,Midfielder,Bayern Munich,7,669,0,1,0,0,47.08,76,80,78,33,624.5,Croatia,Advanced Playmaker,3,51.8,4.88,0.23,1.09,45.86,0.0,0.1345291479820628,0.02124044180118946,4,0
231,Daniel Diallo,18,Forward,Porto,10,905,4,2,9,0,44.88,70,73,71,7,738.9,Brazil,Target Forward,3,68.68,6.68,2.2,1.63,45.6,0.3977900552486188,0.1988950276243094,0.1336898395721925,3,9
232,Nico Novak,32,Midfielder,Benfica,10,945,1,0,11,1,45.63,74,82,71,16,444.5,Portugal,Advanced Playmaker,4,72.29,5.68,-0.71,-0.36,47.82,0.09523809523809523,0.0,0.02191540653079115,8,14
233,Mateo Ramos,32,Forward,RB Leipzig,34,3120,9,3,4,0,52.26,73,74,69,23,862.7,Portugal,Poacher,4,77.63,5.41,8.0,0.93,50.38,0.2596153846153846,0.08653846153846155,0.2296211251435132,1,4
234,Diego Moreno,18,Forward,RB Leipzig,6,618,1,0,3,0,43.91,73,79,73,26,630.6,Morocco,Poacher,3,69.45,6.08,0.68,0.15,44.26,0.1456310679611651,0.0,0.02277385561375541,6,3
235,Mateo Hakimi,23,Forward,Ajax,34,3139,11,8,1,0,52.37,69,71,71,18,444.2,USA,Inverted Winger,3,69.08,4.1,12.68,9.18,51.53,0.3153870659445683,0.2293724115960497,0.3628031315638724,2,1
